"observation_id","update_datetime","site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","observation_date","day_of_year","phenophase_status","intensity_category_id","intensity_value","abundance_value"
22591586,"2020-05-20 10:18:18",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,471,"Falling leaves","2018-04-14",104,0,-9999,"-9999",-9999
22591615,"2020-05-20 10:17:33",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,471,"Falling leaves","2018-03-31",90,0,-9999,"-9999",-9999
22591637,"2020-05-20 10:18:04",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,471,"Falling leaves","2018-05-19",139,0,-9999,"-9999",-9999
22591659,"2020-05-20 10:18:43",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,471,"Falling leaves","2018-05-12",132,0,-9999,"-9999",-9999
22585049,"2020-05-20 08:54:05",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-07-19",200,1,73,"95% or more",-9999
22589008,"2020-05-20 09:11:24",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-05-02",122,-1,-9999,"-9999",-9999
22585071,"2020-05-20 08:51:52",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-06-28",179,1,73,"95% or more",-9999
22589030,"2020-05-20 09:10:34",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-04-20",110,0,-9999,"-9999",-9999
22585093,"2020-05-20 08:52:47",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-10-10",283,1,73,"50-74%",-9999
22589052,"2020-05-20 09:09:30",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-04-25",115,0,-9999,"-9999",-9999
22585115,"2020-05-20 08:53:39",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-08-30",242,1,73,"95% or more",-9999
22589074,"2020-05-20 09:11:12",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-06-27",178,1,73,"95% or more",-9999
22585137,"2020-05-20 08:52:05",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-10-26",299,1,73,"95% or more",-9999
22589096,"2020-05-20 09:09:46",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-06-04",155,1,73,"95% or more",-9999
22585159,"2020-05-20 08:53:14",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-10-03",276,1,73,"75-94%",-9999
22589118,"2020-05-20 09:11:08",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-06-20",171,1,73,"95% or more",-9999
22585181,"2020-05-20 08:52:25",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-06-07",158,0,-9999,"-9999",-9999
22589140,"2020-05-20 09:09:59",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-03-28",87,0,-9999,"-9999",-9999
22588910,"2020-05-20 09:11:02",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-11-12",316,0,-9999,"-9999",-9999
22585203,"2020-05-20 08:53:55",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-07-26",207,1,73,"95% or more",-9999
22588932,"2020-05-20 09:10:41",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-04-04",94,0,-9999,"-9999",-9999
22584895,"2020-05-20 08:50:49",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-08-02",214,1,73,"95% or more",-9999
22584917,"2020-05-20 08:53:44",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-06-14",165,1,73,"95% or more",-9999
22584939,"2020-05-20 08:51:03",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-08-09",221,1,-9999,"-9999",-9999
22584961,"2020-05-20 08:52:38",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-07-06",187,1,73,"95% or more",-9999
22584983,"2020-05-20 08:51:15",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-08-23",235,1,-9999,"-9999",-9999
22585005,"2020-05-20 08:53:35",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-07-12",193,1,73,"95% or more",-9999
22585027,"2020-05-20 08:51:37",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-08-16",228,1,73,"95% or more",-9999
22584818,"2020-05-20 08:53:51",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-11-14",318,1,73,"Less than 5%",-9999
22584840,"2020-05-20 08:50:28",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-09-26",269,1,73,"75-94%",-9999
22584862,"2020-05-20 08:50:36",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-09-06",249,1,73,"75-94%",-9999
22589181,"2020-05-20 09:11:30",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-09-18",261,0,-9999,"-9999",-9999
22591555,"2020-05-20 10:18:48",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-06-23",174,1,73,"95% or more",-9999
22591577,"2020-05-20 10:17:54",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-04-05",95,0,-9999,"-9999",-9999
22591599,"2020-05-20 10:18:13",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-05-06",126,0,-9999,"-9999",-9999
22591628,"2020-05-20 10:18:36",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-04-29",119,0,-9999,"-9999",-9999
22591650,"2020-05-20 10:17:42",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-06-04",155,1,73,"95% or more",-9999
22591679,"2020-05-20 10:17:49",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-06-09",160,1,73,"95% or more",-9999
22588976,"2020-05-20 09:09:02",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-08-01",213,0,-9999,"-9999",-9999
22588998,"2020-05-20 09:09:12",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-10-21",294,0,-9999,"-9999",-9999
22588954,"2020-05-20 09:11:19",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-11-30",334,0,-9999,"-9999",-9999
22585038,"2020-05-20 08:51:41",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-10-17",290,1,73,"50-74%",-9999
22585060,"2020-05-20 08:51:46",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-04-26",116,0,-9999,"-9999",-9999
22589019,"2020-05-20 09:10:25",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-05-31",151,0,-9999,"-9999",-9999
22585082,"2020-05-20 08:51:58",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-11-07",311,1,73,"5-24%",-9999
22589041,"2020-05-20 09:09:21",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-10-01",274,0,-9999,"-9999",-9999
22585104,"2020-05-20 08:53:23",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-04-12",102,0,-9999,"-9999",-9999
22589063,"2020-05-20 09:09:39",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-07-09",190,0,-9999,"-9999",-9999
22585126,"2020-05-20 08:53:00",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-11-21",325,1,73,"Less than 5%",-9999
22589085,"2020-05-20 09:10:47",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-05-14",134,1,73,"95% or more",-9999
22585148,"2020-05-20 08:53:29",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-06-22",173,1,73,"95% or more",-9999
22589107,"2020-05-20 09:10:16",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-05-22",142,1,-9999,"-9999",-9999
22585170,"2020-05-20 08:54:01",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-09-12",255,1,73,"95% or more",-9999
22589129,"2020-05-20 09:09:53",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-04-12",102,0,-9999,"-9999",-9999
22585192,"2020-05-20 08:52:12",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-04-20",110,0,-9999,"-9999",-9999
22589151,"2020-05-20 09:10:04",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-08-08",220,0,-9999,"-9999",-9999
22588921,"2020-05-20 09:08:51",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-07-18",199,0,-9999,"-9999",-9999
22588943,"2020-05-20 09:10:57",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-09-04",247,0,-9999,"-9999",-9999
22584884,"2020-05-20 08:50:43",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-05-17",137,1,73,"50-74%",-9999
22584906,"2020-05-20 08:50:56",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-11-01",305,1,73,"50-74%",-9999
22584928,"2020-05-20 08:52:52",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-03-23",82,0,-9999,"-9999",-9999
22584950,"2020-05-20 08:51:09",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-05-04",124,1,73,"Less than 5%",-9999
22584972,"2020-05-20 08:53:07",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-03-28",87,0,-9999,"-9999",-9999
22584994,"2020-05-20 08:51:24",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-05-24",144,1,73,"75-94%",-9999
22585016,"2020-05-20 08:51:30",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-05-31",151,1,73,"95% or more",-9999
22584829,"2020-05-20 08:50:21",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-05-11",131,1,73,"5-24%",-9999
22584851,"2020-05-20 08:52:33",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-09-19",262,1,73,"75-94%",-9999
22584873,"2020-05-20 08:52:20",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,483,"Leaves","2018-04-04",94,0,-9999,"-9999",-9999
22589170,"2020-05-20 09:10:10",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-05-10",130,1,-9999,"-9999",-9999
22591544,"2020-05-20 10:18:27",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-04-22",112,0,-9999,"-9999",-9999
22591566,"2020-05-20 10:17:22",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-03-24",83,0,-9999,"-9999",-9999
22591588,"2020-05-20 10:18:18",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-04-14",104,0,-9999,"-9999",-9999
22591617,"2020-05-20 10:17:33",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-03-31",90,0,-9999,"-9999",-9999
22591639,"2020-05-20 10:18:04",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-05-19",139,1,73,"95% or more",-9999
22591661,"2020-05-20 10:18:43",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,483,"Leaves","2018-05-12",132,1,73,"95% or more",-9999
22588987,"2020-05-20 09:09:05",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-06-12",163,1,73,"95% or more",-9999
22588965,"2020-05-20 09:11:34",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,483,"Leaves","2018-09-10",253,0,-9999,"-9999",-9999
22584826,"2020-05-20 08:50:21",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-05-11",131,0,-9999,"-9999",-9999
22584848,"2020-05-20 08:52:33",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-09-19",262,1,74,"5-24%",-9999
22584870,"2020-05-20 08:52:20",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-04-04",94,0,-9999,"-9999",-9999
22589167,"2020-05-20 09:10:10",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-05-10",130,0,-9999,"-9999",-9999
22591541,"2020-05-20 10:18:27",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,498,"Colored leaves","2018-04-22",112,0,-9999,"-9999",-9999
22591563,"2020-05-20 10:17:22",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,498,"Colored leaves","2018-03-24",83,0,-9999,"-9999",-9999
22591585,"2020-05-20 10:18:18",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,498,"Colored leaves","2018-04-14",104,0,-9999,"-9999",-9999
22591614,"2020-05-20 10:17:33",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,498,"Colored leaves","2018-03-31",90,0,-9999,"-9999",-9999
22591636,"2020-05-20 10:18:04",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,498,"Colored leaves","2018-05-19",139,0,-9999,"-9999",-9999
22591658,"2020-05-20 10:18:43",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132860,498,"Colored leaves","2018-05-12",132,0,-9999,"-9999",-9999
22588984,"2020-05-20 09:09:05",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-06-12",163,0,-9999,"-9999",-9999
22589006,"2020-05-20 09:11:24",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-05-02",122,-1,-9999,"-9999",-9999
22588962,"2020-05-20 09:11:34",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-09-10",253,0,-9999,"-9999",-9999
22585046,"2020-05-20 08:54:05",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-07-19",200,0,-9999,"-9999",-9999
22585068,"2020-05-20 08:51:52",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-06-28",179,0,-9999,"-9999",-9999
22589027,"2020-05-20 09:10:34",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-04-20",110,0,-9999,"-9999",-9999
22585090,"2020-05-20 08:52:47",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-10-10",283,1,74,"50-74%",-9999
22589049,"2020-05-20 09:09:30",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-04-25",115,0,-9999,"-9999",-9999
22585112,"2020-05-20 08:53:39",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-08-30",242,0,-9999,"-9999",-9999
22589071,"2020-05-20 09:11:12",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-06-27",178,0,-9999,"-9999",-9999
22585134,"2020-05-20 08:52:05",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-10-26",299,1,74,"50-74%",-9999
22589093,"2020-05-20 09:09:46",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-06-04",155,0,-9999,"-9999",-9999
22585156,"2020-05-20 08:53:14",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-10-03",276,1,74,"25-49%",-9999
22589115,"2020-05-20 09:11:08",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-06-20",171,0,-9999,"-9999",-9999
22585178,"2020-05-20 08:52:25",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-06-07",158,0,-9999,"-9999",-9999
22589137,"2020-05-20 09:09:59",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-03-28",87,0,-9999,"-9999",-9999
22588907,"2020-05-20 09:11:02",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-11-12",316,0,-9999,"-9999",-9999
22585200,"2020-05-20 08:53:55",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-07-26",207,0,-9999,"-9999",-9999
22588929,"2020-05-20 09:10:41",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132858,498,"Colored leaves","2018-04-04",94,0,-9999,"-9999",-9999
22584892,"2020-05-20 08:50:49",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-08-02",214,0,-9999,"-9999",-9999
22584914,"2020-05-20 08:53:44",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-06-14",165,0,-9999,"-9999",-9999
22584936,"2020-05-20 08:51:03",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-08-09",221,0,-9999,"-9999",-9999
22584958,"2020-05-20 08:52:38",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-07-06",187,0,-9999,"-9999",-9999
22584980,"2020-05-20 08:51:15",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-08-23",235,0,-9999,"-9999",-9999
22585002,"2020-05-20 08:53:35",26202,41.814045,-88.050323,229,"IL",100,"Quercus","alba","white oak","Plantae",132856,498,"Colored leaves","2018-07-12",193,0,-9999,"-9999",-9999
