"individual_id","species_id","genus","observation_date","year","day_of_year","leaves","color","leaf.clean","color.clean","color.full"
132878,101,"Quercus","2018-08-09",2018,221,"0","0","0","0","0"
132878,101,"Quercus","2018-08-17",2018,229,"0","0","0","0","0"
132878,101,"Quercus","2018-08-22",2018,234,"0","0","0","0","0"
132878,101,"Quercus","2018-08-30",2018,242,"0","0","0","0","0"
132878,101,"Quercus","2018-09-05",2018,248,"0","0","0","0","0"
132878,101,"Quercus","2018-09-14",2018,257,"0","0","0","0","0"
132878,101,"Quercus","2018-09-19",2018,262,"0","0","0","0","0"
132878,101,"Quercus","2018-09-26",2018,269,"0","0","0","0","0"
132878,101,"Quercus","2018-10-04",2018,277,"0","0","0","0","0"
132878,101,"Quercus","2018-10-10",2018,283,"0","0","0","0","0"
132878,101,"Quercus","2018-10-17",2018,290,"0","1","0","0","0"
132878,101,"Quercus","2018-10-24",2018,297,"0","0","0","0","0"
132878,101,"Quercus","2018-11-01",2018,305,"0","0","0","0","0"
132878,101,"Quercus","2018-11-08",2018,312,"0","1","0","0","0"
132878,101,"Quercus","2018-11-16",2018,320,"0","1","0","0","0"
132878,101,"Quercus","2019-03-27",2019,86,"0","0","0","0","0"
132878,101,"Quercus","2019-04-02",2019,92,"0","0","0","0","0"
132878,101,"Quercus","2019-04-03",2019,93,"0","0","0","0","0"
132878,101,"Quercus","2019-04-09",2019,99,"0","0","0","0","0"
132878,101,"Quercus","2019-04-16",2019,106,"0","0","0","0","0"
132878,101,"Quercus","2019-04-23",2019,113,"0","0","0","0","0"
132878,101,"Quercus","2019-04-24",2019,114,"0","0","0","0","0"
132878,101,"Quercus","2019-05-02",2019,122,"0","0","0","0","0"
132878,101,"Quercus","2019-05-03",2019,123,"0","0","0","0","0"
132878,101,"Quercus","2019-05-12",2019,132,"1","0","1","0","0"
132878,101,"Quercus","2019-05-19",2019,139,"1","0","1","0","0"
132878,101,"Quercus","2019-05-24",2019,144,"1","0","1","0","0"
132878,101,"Quercus","2019-05-30",2019,150,"1","0","1","0","0"
132878,101,"Quercus","2019-06-06",2019,157,"1","0","1","0","0"
132878,101,"Quercus","2019-06-13",2019,164,"1","0","1","0","0"
132878,101,"Quercus","2019-06-21",2019,172,"1","0","1","0","0"
132878,101,"Quercus","2019-06-27",2019,178,"1","0","1","0","0"
132878,101,"Quercus","2019-07-05",2019,186,"1","0","1","0","0"
132878,101,"Quercus","2019-07-11",2019,192,"1","0","1","0","0"
132878,101,"Quercus","2019-07-19",2019,200,"1","0","1","0","0"
132878,101,"Quercus","2019-07-25",2019,206,"1","0","1","0","0"
132878,101,"Quercus","2019-08-01",2019,213,"1","0","1","0","0"
132878,101,"Quercus","2019-08-08",2019,220,"1","0","1","0","0"
132878,101,"Quercus","2019-08-15",2019,227,"1","0","1","0","0"
132878,101,"Quercus","2019-08-22",2019,234,"1","0","1","0","0"
132878,101,"Quercus","2019-08-31",2019,243,"1","0","1","0","0"
132878,101,"Quercus","2019-09-06",2019,249,"1","0","1","0","0"
132878,101,"Quercus","2019-09-12",2019,255,"1","0","1","0","0"
132878,101,"Quercus","2019-09-19",2019,262,"1","0","1","0","0"
132878,101,"Quercus","2019-09-26",2019,269,"1","0","1","0","0"
132878,101,"Quercus","2019-10-03",2019,276,"1","0","1","0","0"
132878,101,"Quercus","2019-10-10",2019,283,"1","0","1","0","0"
132878,101,"Quercus","2019-10-17",2019,290,"1","0","1","0","0"
132878,101,"Quercus","2019-10-27",2019,300,"1","0","1","0","0"
132878,101,"Quercus","2019-11-02",2019,306,"0","1","0","1","1"
132878,101,"Quercus","2019-11-08",2019,312,"0","1","0","0","0"
132878,101,"Quercus","2019-11-14",2019,318,"0","1","0","0","0"
132878,101,"Quercus","2019-11-22",2019,326,"0","1","0","1","1"
132878,101,"Quercus","2019-11-29",2019,333,"0","1","0","1","1"
132879,1190,"Quercus","2018-03-28",2018,87,"0","0","0","0","0"
132879,1190,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132879,1190,"Quercus","2018-04-11",2018,101,"0","0","0","0","0"
132879,1190,"Quercus","2018-04-19",2018,109,"0","0","0","0","0"
132879,1190,"Quercus","2018-04-26",2018,116,"0","0","0","0","0"
132879,1190,"Quercus","2018-05-02",2018,122,"0","0","0","0","0"
132879,1190,"Quercus","2018-05-09",2018,129,"1","0","1","0","0"
132879,1190,"Quercus","2018-05-17",2018,137,"1","0","1","0","0"
132879,1190,"Quercus","2018-05-21",2018,141,"1","0","1","0","0"
132879,1190,"Quercus","2018-05-24",2018,144,"1","0","1","0","0"
132879,1190,"Quercus","2018-06-06",2018,157,"1","0","1","0","0"
132879,1190,"Quercus","2018-06-12",2018,163,"1","0","1","0","0"
132879,1190,"Quercus","2018-06-20",2018,171,"1","0","1","0","0"
132879,1190,"Quercus","2018-06-27",2018,178,"0","0","0","0","0"
132879,1190,"Quercus","2018-07-05",2018,186,"0","0","0","0","0"
132879,1190,"Quercus","2018-07-11",2018,192,"0","0","0","0","0"
132879,1190,"Quercus","2018-07-18",2018,199,"0","0","0","0","0"
132879,1190,"Quercus","2018-08-09",2018,221,"0","0","0","0","0"
132879,1190,"Quercus","2018-08-16",2018,228,"0","0","0","0","0"
132879,1190,"Quercus","2018-08-25",2018,237,"0","0","0","0","0"
132879,1190,"Quercus","2018-08-31",2018,243,"0","0","0","0","0"
132879,1190,"Quercus","2018-09-07",2018,250,"0","0","0","0","0"
132879,1190,"Quercus","2018-09-21",2018,264,"1","0","0","0","0"
132879,1190,"Quercus","2018-09-28",2018,271,"1","0","0","0","0"
132879,1190,"Quercus","2018-10-11",2018,284,"0","0","0","0","0"
132879,1190,"Quercus","2018-10-18",2018,291,"0","0","0","0","0"
132879,1190,"Quercus","2018-10-29",2018,302,"0","1","0","0","0"
132879,1190,"Quercus","2018-11-05",2018,309,"0","1","0","0","0"
132879,1190,"Quercus","2018-11-11",2018,315,"0","1","0","0","0"
132879,1190,"Quercus","2018-11-19",2018,323,"0","1","0","1","1"
132879,1190,"Quercus","2019-04-01",2019,91,"0","0","0","0","0"
132879,1190,"Quercus","2019-04-07",2019,97,"0","0","0","0","0"
132879,1190,"Quercus","2019-04-15",2019,105,"0","0","0","0","0"
132879,1190,"Quercus","2019-04-22",2019,112,"0","0","0","0","0"
132879,1190,"Quercus","2019-04-29",2019,119,"0","0","0","0","0"
132879,1190,"Quercus","2019-05-06",2019,126,"0","0","0","0","0"
132879,1190,"Quercus","2019-05-13",2019,133,"1","0","1","0","0"
132879,1190,"Quercus","2019-05-20",2019,140,"1","0","1","0","0"
132879,1190,"Quercus","2019-05-29",2019,149,"1","0","1","0","0"
132879,1190,"Quercus","2019-06-04",2019,155,"1","0","1","0","0"
132879,1190,"Quercus","2019-06-11",2019,162,"1","0","1","0","0"
132879,1190,"Quercus","2019-06-17",2019,168,"1","0","1","0","0"
132879,1190,"Quercus","2019-06-25",2019,176,"0","0","1","0","0"
132879,1190,"Quercus","2019-07-01",2019,182,"1","0","1","0","0"
132879,1190,"Quercus","2019-07-08",2019,189,"1","0","1","0","0"
132879,1190,"Quercus","2019-07-15",2019,196,"1","0","1","0","0"
132879,1190,"Quercus","2019-07-22",2019,203,"1","0","1","0","0"
132879,1190,"Quercus","2019-07-30",2019,211,"1","0","1","0","0"
132879,1190,"Quercus","2019-08-05",2019,217,"1","0","1","0","0"
132879,1190,"Quercus","2019-08-12",2019,224,"0","0","1","0","0"
132879,1190,"Quercus","2019-08-19",2019,231,"1","0","1","0","0"
132879,1190,"Quercus","2019-08-28",2019,240,"1","0","1","0","0"
132879,1190,"Quercus","2019-09-03",2019,246,"1","0","1","0","0"
132879,1190,"Quercus","2019-09-10",2019,253,"1","0","1","0","0"
132879,1190,"Quercus","2019-09-18",2019,261,"1","0","1","0","0"
132879,1190,"Quercus","2019-09-23",2019,266,"1","0","1","0","0"
132879,1190,"Quercus","2019-10-01",2019,274,"1","0","1","0","0"
132879,1190,"Quercus","2019-10-07",2019,280,"1","0","1","0","0"
132879,1190,"Quercus","2019-10-14",2019,287,"1","0","1","0","0"
132879,1190,"Quercus","2019-10-22",2019,295,"1","1","1","1","1"
132879,1190,"Quercus","2019-10-28",2019,301,"1","1","1","0","0"
132879,1190,"Quercus","2019-11-04",2019,308,"1","1","1","0","0"
132879,1190,"Quercus","2019-11-10",2019,314,"1","1","1","1","1"
132879,1190,"Quercus","2019-11-19",2019,323,"1","1","1","1","1"
132880,989,"Quercus","2018-03-21",2018,80,"NA","NA","NA","NA","NA"
132880,989,"Quercus","2018-03-28",2018,87,"0","NA","0","NA","NA"
132880,989,"Quercus","2018-04-05",2018,95,"0","0","0","0","0"
132880,989,"Quercus","2018-04-11",2018,101,"0","0","0","0","0"
132880,989,"Quercus","2018-04-18",2018,108,"0","0","0","0","0"
132880,989,"Quercus","2018-04-25",2018,115,"0","0","0","0","0"
132880,989,"Quercus","2018-05-02",2018,122,"0","0","0","0","0"
132880,989,"Quercus","2018-05-09",2018,129,"1","0","1","0","0"
132880,989,"Quercus","2018-05-17",2018,137,"1","0","0","0","0"
132880,989,"Quercus","2018-05-24",2018,144,"1","0","0","0","0"
132880,989,"Quercus","2018-05-30",2018,150,"1","0","1","0","0"
132880,989,"Quercus","2018-06-06",2018,157,"0","0","0","0","0"
132880,989,"Quercus","2018-06-14",2018,165,"0","0","0","0","0"
132880,989,"Quercus","2018-06-20",2018,171,"0","0","0","0","0"
132880,989,"Quercus","2018-06-27",2018,178,"0","0","0","0","0"
132880,989,"Quercus","2018-07-04",2018,185,"0","0","0","0","0"
132880,989,"Quercus","2018-07-11",2018,192,"0","0","0","0","0"
132880,989,"Quercus","2018-07-19",2018,200,"0","0","0","0","0"
132880,989,"Quercus","2018-07-25",2018,206,"0","0","0","0","0"
132880,989,"Quercus","2018-08-02",2018,214,"0","0","0","0","0"
132880,989,"Quercus","2018-08-09",2018,221,"0","0","0","0","0"
132880,989,"Quercus","2018-08-17",2018,229,"0","0","0","0","0"
132880,989,"Quercus","2018-08-22",2018,234,"0","0","0","0","0"
132880,989,"Quercus","2018-08-30",2018,242,"0","0","0","0","0"
132880,989,"Quercus","2018-09-05",2018,248,"0","0","0","0","0"
132880,989,"Quercus","2018-09-14",2018,257,"0","0","0","0","0"
132880,989,"Quercus","2018-09-19",2018,262,"0","0","0","0","0"
132880,989,"Quercus","2018-09-26",2018,269,"0","0","0","0","0"
132880,989,"Quercus","2018-10-04",2018,277,"0","0","0","0","0"
132880,989,"Quercus","2018-10-10",2018,283,"0","1","0","1","1"
132880,989,"Quercus","2018-10-17",2018,290,"0","1","0","1","1"
132880,989,"Quercus","2018-10-24",2018,297,"0","1","0","0","0"
132880,989,"Quercus","2018-11-01",2018,305,"0","1","0","1","1"
132880,989,"Quercus","2018-11-08",2018,312,"0","1","0","1","1"
132880,989,"Quercus","2018-11-16",2018,320,"0","1","0","1","1"
132880,989,"Quercus","2019-03-27",2019,86,"0","0","0","0","0"
132880,989,"Quercus","2019-04-02",2019,92,"0","0","0","0","0"
132880,989,"Quercus","2019-04-03",2019,93,"0","0","1","0","0"
132880,989,"Quercus","2019-04-09",2019,99,"0","0","0","0","0"
132880,989,"Quercus","2019-04-16",2019,106,"0","0","0","0","0"
132880,989,"Quercus","2019-04-23",2019,113,"1","0","0","0","0"
132880,989,"Quercus","2019-04-24",2019,114,"0","0","1","0","0"
132880,989,"Quercus","2019-05-02",2019,122,"1","0","1","0","0"
132880,989,"Quercus","2019-05-03",2019,123,"1","0","1","0","0"
132880,989,"Quercus","2019-05-12",2019,132,"1","0","1","0","0"
132880,989,"Quercus","2019-05-19",2019,139,"1","0","1","0","0"
132880,989,"Quercus","2019-05-24",2019,144,"1","0","1","0","0"
132880,989,"Quercus","2019-05-30",2019,150,"1","0","1","0","0"
132880,989,"Quercus","2019-06-06",2019,157,"1","0","1","0","0"
132880,989,"Quercus","2019-06-13",2019,164,"1","0","1","0","0"
132880,989,"Quercus","2019-06-21",2019,172,"1","0","1","0","0"
132880,989,"Quercus","2019-06-27",2019,178,"1","0","1","0","0"
132880,989,"Quercus","2019-07-05",2019,186,"1","0","1","0","0"
132880,989,"Quercus","2019-07-11",2019,192,"1","0","1","0","0"
132880,989,"Quercus","2019-07-19",2019,200,"1","0","1","0","0"
132880,989,"Quercus","2019-07-25",2019,206,"1","0","1","0","0"
132880,989,"Quercus","2019-08-01",2019,213,"1","0","1","0","0"
132880,989,"Quercus","2019-08-08",2019,220,"1","0","1","0","0"
132880,989,"Quercus","2019-08-15",2019,227,"1","0","1","0","0"
132880,989,"Quercus","2019-08-22",2019,234,"1","0","1","0","0"
132880,989,"Quercus","2019-08-31",2019,243,"1","0","1","0","0"
132880,989,"Quercus","2019-09-06",2019,249,"1","0","1","0","0"
132880,989,"Quercus","2019-09-12",2019,255,"1","0","1","0","0"
132880,989,"Quercus","2019-09-19",2019,262,"1","0","1","0","0"
132880,989,"Quercus","2019-09-26",2019,269,"1","0","1","0","0"
132880,989,"Quercus","2019-10-03",2019,276,"1","1","1","1","1"
132880,989,"Quercus","2019-10-10",2019,283,"1","1","1","1","1"
132880,989,"Quercus","2019-10-17",2019,290,"1","1","1","1","1"
132880,989,"Quercus","2019-10-27",2019,300,"1","1","1","1","1"
132880,989,"Quercus","2019-11-02",2019,306,"0","1","0","1","1"
132880,989,"Quercus","2019-11-08",2019,312,"0","1","0","1","1"
132880,989,"Quercus","2019-11-14",2019,318,"0","1","0","1","1"
132880,989,"Quercus","2019-11-22",2019,326,"0","1","0","1","1"
132880,989,"Quercus","2019-11-29",2019,333,"0","1","0","1","1"
132881,704,"Quercus","2018-04-11",2018,101,"0","0","0","0","0"
132881,704,"Quercus","2018-04-20",2018,110,"0","0","0","0","0"
132881,704,"Quercus","2018-04-25",2018,115,"0","0","0","0","0"
132881,704,"Quercus","2018-05-04",2018,124,"0","0","0","0","0"
132881,704,"Quercus","2018-05-13",2018,133,"0","0","0","0","0"
132881,704,"Quercus","2018-05-26",2018,146,"0","0","0","0","0"
